,first_name,last_name,email,phone_number,isAlumni,footballGamesAttended,hasBookstorePurchases,totalspentonmerch,isOnMailingList,hasAttendedKSUGames,gameonedate,gameonespent,gametwodate,gametwospent,gamethreedate,gamethreespent
243,Taylor,Mitchell,mariaoconnell@example.net,+1-824-709-8621,False,0,True,86.0,False,False,--,0,--,0,--,0
244,Emily,Johnson,miguel11@example.net,(641)710-0768x2640,False,0,True,92.0,False,False,--,0,--,0,--,0
245,Kayla,Wilson,angelica81@example.com,550.321.7026x9463,False,0,True,55.0,False,False,--,0,--,0,--,0
246,Gilbert,Vargas,bergeduardo@example.net,942.867.4191,False,0,True,47.0,False,False,--,0,--,0,--,0
247,Robert,Williams,cmacdonald@example.org,+1-801-267-8594x8674,False,0,True,18.0,False,False,--,0,--,0,--,0
248,Phillip,Liu,mhopkins@example.net,562-756-3997,False,0,True,139.0,False,False,--,0,--,0,--,0
249,Maria,Rodriguez,ywatkins@example.org,482-817-6743,False,0,True,106.0,False,False,--,0,--,0,--,0
250,Stephen,Keller,jdonaldson@example.org,(587)548-9976x345,False,0,True,3.0,False,False,--,0,--,0,--,0
251,Nancy,West,jsmith@example.com,4109351842,False,0,True,90.0,False,False,--,0,--,0,--,0
252,David,Thornton,traviswilkins@example.com,(529)775-3297,False,0,True,34.0,False,False,--,0,--,0,--,0
253,Kevin,Carpenter,pamela36@example.com,(742)838-5025,False,0,True,117.0,False,False,--,0,--,0,--,0
254,Terrance,Carroll,francis73@example.com,674-477-9906,False,0,True,110.0,False,False,--,0,--,0,--,0
255,David,Gomez,williamsonstephanie@example.com,001-674-224-6907x74353,False,0,True,39.0,False,False,--,0,--,0,--,0
256,Jose,Bean,rodneyyoung@example.org,001-593-637-8542x451,False,0,True,100.0,False,False,--,0,--,0,--,0
257,Keith,Garcia,martin02@example.com,+1-347-755-4189,False,0,True,86.0,False,False,--,0,--,0,--,0
258,Gabriella,Parker,pwatson@example.org,589-274-2497x79372,False,0,True,89.0,False,False,--,0,--,0,--,0
259,Brian,Ross,adam97@example.com,(256)237-6261x254,False,0,True,90.0,False,False,--,0,--,0,--,0
260,Elizabeth,Parker,sara01@example.net,274-250-2953x53661,False,0,True,44.0,False,False,--,0,--,0,--,0
261,Dakota,Lee,kimberly18@example.org,350.648.8485,False,0,True,63.0,False,False,--,0,--,0,--,0
262,Paul,Simmons,csmith@example.net,457-949-0403,False,0,True,57.0,False,False,--,0,--,0,--,0
263,Mathew,Brown,brentsmith@example.org,954-883-3019,False,0,True,35.0,False,False,--,0,--,0,--,0
264,Austin,Thompson,kristenparker@example.org,340.534.0672x87516,False,0,True,113.0,False,False,--,0,--,0,--,0
265,Peter,Morris,watersmark@example.net,906.860.8598x453,False,0,True,24.0,False,False,--,0,--,0,--,0
266,Logan,Lester,robert82@example.net,906.401.7754x1869,False,0,True,70.0,False,False,--,0,--,0,--,0
267,Christopher,Peterson,khoffman@example.net,625.247.1818x71336,False,0,True,129.0,False,False,--,0,--,0,--,0
268,Brandon,White,christopherjoyce@example.net,(465)681-8944x51682,False,0,True,124.0,False,False,--,0,--,0,--,0
269,Ana,Garcia,franciscopatterson@example.org,(888)329-4778x454,False,0,True,7.0,False,False,--,0,--,0,--,0
270,Tammy,Ayala,goodwinandrew@example.com,611.894.8576x049,False,0,True,1.0,False,False,--,0,--,0,--,0
271,Gerald,Jones,christopher36@example.org,4565788234,False,0,True,110.0,False,False,--,0,--,0,--,0
272,Cynthia,Williams,moranmarissa@example.com,(478)790-3785x964,False,0,True,35.0,False,False,--,0,--,0,--,0
273,Elizabeth,King,bjones@example.com,001-581-214-6151x336,False,0,True,15.0,False,False,--,0,--,0,--,0
274,Dawn,Reeves,andersonjoshua@example.com,750.738.0928x69778,False,0,True,97.0,False,False,--,0,--,0,--,0
275,Amanda,Ramsey,levinemark@example.net,(533)958-7417x019,False,0,True,47.0,False,False,--,0,--,0,--,0
276,Amy,Rivera,bhartman@example.net,268.311.0806x87396,False,0,True,120.0,False,False,--,0,--,0,--,0
277,Erin,Jackson,leecynthia@example.com,509.760.9430x1390,False,0,True,99.0,False,False,--,0,--,0,--,0
278,Caitlyn,Dunn,downstammy@example.org,254.376.8025,False,0,True,140.0,False,False,--,0,--,0,--,0
279,Angela,Murphy,matthewseric@example.com,+1-940-422-5402x635,False,0,True,13.0,False,False,--,0,--,0,--,0
280,Thomas,Clark,wjames@example.com,001-600-516-6937x909,False,0,True,11.0,False,False,--,0,--,0,--,0
281,Chad,Rice,john25@example.net,799-485-1274x021,False,0,True,100.0,False,False,--,0,--,0,--,0
282,Samuel,Lewis,lsmith@example.com,986-836-0780x4136,False,0,True,43.0,False,False,--,0,--,0,--,0
283,Steven,Patton,emilymiller@example.org,001-602-415-0482x2423,False,0,True,75.0,False,False,--,0,--,0,--,0
284,Brandon,James,howellsteven@example.net,549.802.8171,False,0,True,11.0,False,False,--,0,--,0,--,0
285,Miguel,Patterson,kyledavis@example.net,257.698.2098x5944,False,0,True,121.0,False,False,--,0,--,0,--,0
286,Benjamin,Simmons,stephenlopez@example.com,001-687-536-4702x73962,False,0,True,59.0,False,False,--,0,--,0,--,0
287,Jeffrey,Trevino,kelsey33@example.net,567.939.6252,False,0,True,117.0,False,False,--,0,--,0,--,0
288,Christian,Nguyen,ihartman@example.org,372.989.0556,False,0,True,71.0,False,False,--,0,--,0,--,0
289,Dakota,Byrd,adamschelsea@example.org,+1-340-202-1747x566,False,0,True,56.0,False,False,--,0,--,0,--,0
290,Aaron,Davis,brookeescobar@example.org,3186425954,False,0,True,55.0,False,False,--,0,--,0,--,0
291,Amy,Barnett,kimberly70@example.org,624.382.7583,False,0,True,75.0,False,False,--,0,--,0,--,0
292,Megan,Cole,tammy69@example.org,286-729-1600x4077,False,0,True,149.0,False,False,--,0,--,0,--,0
293,Mary,Harrell,traceyfrederick@example.org,414-415-5833,False,0,True,108.0,False,False,--,0,--,0,--,0
294,John,Robertson,theresa40@example.org,419-285-2155x5289,False,0,True,59.0,False,False,--,0,--,0,--,0
295,Jimmy,Jones,zweiss@example.com,487-345-2755x352,False,0,True,140.0,False,False,--,0,--,0,--,0
296,Erica,Blankenship,navarrotina@example.net,(541)462-6798x88920,False,0,True,126.0,False,False,--,0,--,0,--,0
297,Bryan,Cooper,wwoodard@example.org,272-555-7278,False,0,True,42.0,False,False,--,0,--,0,--,0
298,Tyler,Martin,candacewoodard@example.org,7139772362,False,0,True,111.0,False,False,--,0,--,0,--,0
299,Larry,Kennedy,joseph62@example.org,(914)211-5615,False,0,True,50.0,False,False,--,0,--,0,--,0
300,Jonathan,Rivas,tamaracooley@example.com,001-591-590-3442x440,False,0,True,65.0,False,False,--,0,--,0,--,0
301,Christopher,Miller,juan41@example.org,(875)922-0036x95726,False,0,True,127.0,False,False,--,0,--,0,--,0
302,Vanessa,Schaefer,edwardrodriguez@example.org,403.556.7010x2142,False,0,True,138.0,False,False,--,0,--,0,--,0
303,Robert,Saunders,christopher70@example.net,+1-834-475-5595x56155,False,0,True,91.0,False,False,--,0,--,0,--,0
304,Stacey,Castro,patrick80@example.com,2709953612,False,0,True,85.0,False,False,--,0,--,0,--,0
305,Charles,Contreras,mendezcourtney@example.org,614.793.5209,False,0,True,45.0,False,False,--,0,--,0,--,0
306,Kim,Williams,roger92@example.net,697.806.1810x42725,False,0,True,46.0,False,False,--,0,--,0,--,0
307,Wendy,Williams,kaufmanarthur@example.com,(551)487-8083x50771,False,0,True,116.0,False,False,--,0,--,0,--,0
308,Michael,Ramsey,barkerkevin@example.org,001-493-999-9330x0546,False,0,True,110.0,False,False,--,0,--,0,--,0
309,Darrell,Hartman,charlotte76@example.com,001-601-661-7577x94775,False,0,True,131.0,False,False,--,0,--,0,--,0
310,Gina,Hayes,ncarpenter@example.org,420-679-0595x3381,False,0,True,119.0,False,False,--,0,--,0,--,0
311,Frank,Cook,twatson@example.com,504-398-5783x1546,False,0,True,34.0,False,False,--,0,--,0,--,0
312,Emily,Harper,williamsmeredith@example.org,(605)835-5865,False,0,True,7.0,False,False,--,0,--,0,--,0
313,Samuel,Lopez,christianrogers@example.com,+1-343-374-1289,False,0,True,145.0,False,False,--,0,--,0,--,0
314,Kristin,Baker,kevin20@example.org,2614727689,False,0,True,83.0,False,False,--,0,--,0,--,0
315,Mark,Douglas,brownrobert@example.org,(449)510-5608,False,0,True,70.0,False,False,--,0,--,0,--,0
316,Stephanie,Christensen,paul20@example.com,(316)212-4379x196,False,0,True,147.0,False,False,--,0,--,0,--,0
317,Jason,Baker,julierodriguez@example.org,898.593.3831x773,False,0,True,44.0,False,False,--,0,--,0,--,0
318,Christopher,Reeves,williehoffman@example.net,(829)466-3145x5528,False,0,True,144.0,False,False,--,0,--,0,--,0
319,Aaron,Garcia,murphyadam@example.com,3512136249,False,0,True,12.0,False,False,--,0,--,0,--,0
320,Robert,Smith,oparker@example.org,+1-514-794-2212,False,0,True,74.0,False,False,--,0,--,0,--,0
321,Mark,Ho,mrodriguez@example.org,001-849-338-8674x23810,False,0,True,42.0,False,False,--,0,--,0,--,0
322,Morgan,Nash,dennis04@example.com,429.673.5383x745,False,0,True,56.0,False,False,--,0,--,0,--,0
323,Frank,Sanchez,ricardo99@example.org,(702)984-2611,False,0,True,73.0,False,False,--,0,--,0,--,0
324,Wanda,Wright,greenrussell@example.net,001-634-441-8944x3972,False,0,True,116.0,False,False,--,0,--,0,--,0
325,Donna,Hawkins,davidgriffin@example.net,981-483-1880x75986,False,0,True,91.0,False,False,--,0,--,0,--,0
326,Brittany,Avery,jonescraig@example.net,+1-492-427-4757x19486,False,0,True,119.0,False,False,--,0,--,0,--,0
327,Melinda,Mann,april47@example.net,265-415-6877,False,0,True,104.0,False,False,--,0,--,0,--,0
328,Vickie,Riley,uhicks@example.com,925-997-7571,False,0,True,23.0,False,False,--,0,--,0,--,0
329,Caroline,Nelson,kelly37@example.com,+1-417-324-3606,False,0,True,137.0,False,False,--,0,--,0,--,0
330,Daniel,Weeks,huntsheri@example.org,936.909.8243,False,0,True,85.0,False,False,--,0,--,0,--,0
331,Susan,Williams,nbrown@example.net,+1-442-404-1807x07473,False,0,True,10.0,False,False,--,0,--,0,--,0
332,Cheryl,Conner,mark84@example.net,(353)461-5752x7177,False,0,True,25.0,False,False,--,0,--,0,--,0
333,Christopher,Bishop,gillespiedavid@example.com,910.750.2964,False,0,True,147.0,False,False,--,0,--,0,--,0
334,Christopher,Myers,matthew97@example.org,001-948-869-8615x49866,False,0,True,36.0,False,False,--,0,--,0,--,0
335,John,Torres,victor48@example.org,718-857-1290,False,0,True,23.0,False,False,--,0,--,0,--,0
336,Nicole,Johnson,romerorobert@example.org,825.426.5696,False,0,True,32.0,False,False,--,0,--,0,--,0
337,Holly,Jackson,ihanson@example.org,711-941-1029x63040,False,0,True,89.0,False,False,--,0,--,0,--,0
338,Robert,Williams,gthomas@example.com,(898)950-1369x980,False,0,True,124.0,False,False,--,0,--,0,--,0
339,Mark,Collier,qmendez@example.org,+1-980-889-9849x579,False,0,True,74.0,False,False,--,0,--,0,--,0
340,Tasha,Hansen,noah74@example.net,620.883.3291,False,0,True,133.0,False,False,--,0,--,0,--,0
341,Corey,Clayton,mark43@example.org,001-894-859-9999,False,0,True,119.0,False,False,--,0,--,0,--,0
342,Katherine,Lloyd,sierra71@example.com,847-986-3657x350,False,0,True,134.0,False,False,--,0,--,0,--,0
343,Jennifer,Yang,pstephens@example.org,(905)755-4506x82301,False,0,True,49.0,False,False,--,0,--,0,--,0
344,Nicholas,Howard,xcarter@example.net,(360)387-6397,False,0,True,72.0,False,False,--,0,--,0,--,0
345,Stefanie,Cline,efaulkner@example.com,438.658.6432x5630,False,0,True,84.0,False,False,--,0,--,0,--,0
346,Karen,Blanchard,matthew75@example.net,411-580-3082,False,0,True,135.0,False,False,--,0,--,0,--,0
347,Christine,Glover,farrelljack@example.org,428.558.5186,False,0,True,131.0,False,False,--,0,--,0,--,0
348,Ryan,Smith,lisa66@example.org,(221)745-2142,False,0,True,18.0,False,False,--,0,--,0,--,0
349,Steven,Marks,sandracohen@example.org,001-516-708-8676x12979,False,0,True,36.0,False,False,--,0,--,0,--,0
350,Samantha,Myers,ebrown@example.net,001-767-656-4743x070,False,0,True,45.0,False,False,--,0,--,0,--,0
351,Lucas,Nelson,katherinewalker@example.org,400-335-3338x063,False,0,True,16.0,False,False,--,0,--,0,--,0
352,Lisa,Spencer,huffmanmelissa@example.org,924.326.8475x87284,False,0,True,121.0,False,False,--,0,--,0,--,0
353,Jennifer,Blake,gonzalezcraig@example.com,672.829.3232x10165,False,0,True,25.0,False,False,--,0,--,0,--,0
354,Nathan,Chase,linangel@example.org,915.688.5544x2563,False,0,True,46.0,False,False,--,0,--,0,--,0
355,Travis,Miller,asharp@example.org,(728)296-8070x59384,False,0,True,123.0,False,False,--,0,--,0,--,0
356,Robert,Fitzpatrick,robinsonsusan@example.com,(348)366-0166x41256,False,0,True,147.0,False,False,--,0,--,0,--,0
357,Jessica,Smith,ttaylor@example.org,001-919-635-4162,False,0,True,42.0,False,False,--,0,--,0,--,0
358,Zachary,Richards,samuelstrong@example.com,+1-697-754-8381x179,False,0,True,55.0,False,False,--,0,--,0,--,0
359,Christopher,Avila,chandleramy@example.com,(440)730-6768,False,0,True,120.0,False,False,--,0,--,0,--,0
360,Ann,Stanley,sbryant@example.net,001-381-308-9079x2135,False,0,True,83.0,False,False,--,0,--,0,--,0
361,Susan,Campos,travisbeltran@example.com,432-299-3748x55756,False,0,True,137.0,False,False,--,0,--,0,--,0
362,Theresa,Young,sean66@example.org,+1-880-474-1616,False,0,True,147.0,False,False,--,0,--,0,--,0
363,Amanda,Greene,cordovanicole@example.net,001-840-640-1159x53112,False,0,True,78.0,False,False,--,0,--,0,--,0
364,Dylan,Jones,brettraymond@example.org,6454605117,False,0,True,37.0,False,False,--,0,--,0,--,0
365,Joseph,Mccarthy,kimberlywebb@example.org,(281)280-9964,False,0,True,57.0,False,False,--,0,--,0,--,0
366,Theresa,Harper,ann08@example.com,400.636.6218x9261,False,0,True,145.0,False,False,--,0,--,0,--,0
367,Beverly,Jefferson,christinerogers@example.org,(949)770-3246,False,0,True,64.0,False,False,--,0,--,0,--,0
368,Larry,Shea,benjaminjoyce@example.org,982.615.5639x139,False,0,True,86.0,False,False,--,0,--,0,--,0
369,Jane,Mitchell,jonathan79@example.com,001-436-631-5663x8568,False,0,True,91.0,False,False,--,0,--,0,--,0
370,Brandy,Williams,ywilliams@example.com,(438)964-8534,False,0,True,110.0,False,False,--,0,--,0,--,0
371,Carl,Johnson,rhoffman@example.org,2873696847,False,0,True,48.0,False,False,--,0,--,0,--,0
372,Cameron,Lee,brivera@example.org,323-791-0542,False,0,True,53.0,False,False,--,0,--,0,--,0
373,Kelsey,Johnson,kevin48@example.net,(349)891-4374x07804,False,0,True,79.0,False,False,--,0,--,0,--,0
374,Jennifer,Robinson,luis63@example.net,885-949-5222x891,False,0,True,96.0,False,False,--,0,--,0,--,0
375,Laura,Miller,jrivera@example.org,263-314-6130,False,0,True,42.0,False,False,--,0,--,0,--,0
376,Linda,Abbott,drobles@example.org,+1-836-651-0369,False,0,True,110.0,False,False,--,0,--,0,--,0
377,Katherine,Liu,marilyneverett@example.net,+1-535-719-5631x6185,False,0,True,72.0,False,False,--,0,--,0,--,0
378,Nancy,Mccarthy,eugeneblack@example.org,+1-968-878-2550x2033,False,0,True,61.0,False,False,--,0,--,0,--,0
379,Tammie,Frazier,abigail07@example.org,247-465-3115x53434,False,0,True,86.0,False,False,--,0,--,0,--,0
380,Norman,Lawson,ycarroll@example.net,(821)702-8694x584,False,0,True,136.0,False,False,--,0,--,0,--,0
381,Kimberly,Rodriguez,michelle04@example.net,626-773-2924,False,0,True,66.0,False,False,--,0,--,0,--,0
382,Robert,Marquez,troynelson@example.net,419.792.3706x50429,False,0,True,89.0,False,False,--,0,--,0,--,0
383,Donald,Le,scottsarah@example.org,+1-283-514-3122x854,False,0,True,50.0,False,False,--,0,--,0,--,0
384,Cindy,Wolfe,matthewsmith@example.com,6253534695,False,0,True,64.0,False,False,--,0,--,0,--,0
385,Kevin,Harmon,christensendonald@example.com,001-268-388-2643x664,False,0,True,25.0,False,False,--,0,--,0,--,0
386,George,Carr,elizabethwilliams@example.com,522-884-5671x574,False,0,True,64.0,False,False,--,0,--,0,--,0
387,Morgan,Dean,ashley24@example.com,7077849194,False,0,True,86.0,False,False,--,0,--,0,--,0
388,Jessica,Curtis,patricksmith@example.com,(995)845-3066x711,False,0,True,119.0,False,False,--,0,--,0,--,0
389,Kevin,Carlson,christinediaz@example.org,001-975-462-5634,False,0,True,90.0,False,False,--,0,--,0,--,0
390,Kathryn,Chambers,andrewmurphy@example.net,(494)890-5496,False,0,True,16.0,False,False,--,0,--,0,--,0
391,Christopher,Wagner,thomas18@example.com,7633290905,False,0,True,8.0,False,False,--,0,--,0,--,0
392,Amanda,Clarke,smithlaura@example.org,2965514039,False,0,True,135.0,False,False,--,0,--,0,--,0
393,Rhonda,Harris,hharding@example.net,905-827-6729x21121,False,0,True,21.0,False,False,--,0,--,0,--,0
394,Elizabeth,Alexander,willisthomas@example.net,001-936-430-6544x65362,False,0,True,84.0,False,False,--,0,--,0,--,0
395,Emily,Bailey,buchananmichael@example.com,439-365-6918x071,False,0,True,64.0,False,False,--,0,--,0,--,0
396,Joanna,Duncan,lisa59@example.com,(610)941-5036x7174,False,0,True,120.0,False,False,--,0,--,0,--,0
397,Ian,Cordova,tanyadiaz@example.net,001-321-539-6580x965,False,0,True,82.0,False,False,--,0,--,0,--,0
398,Justin,Oliver,wintershenry@example.com,(705)818-7965x8679,False,0,True,127.0,False,False,--,0,--,0,--,0
399,Tracy,Rivera,smithjody@example.net,767.984.0220x4567,False,0,True,82.0,False,False,--,0,--,0,--,0
400,Ruth,Garza,kayla82@example.net,7173518209,False,0,True,28.0,False,False,--,0,--,0,--,0
401,Billy,Knight,daviesdonna@example.net,+1-893-278-4349,False,0,True,146.0,False,False,--,0,--,0,--,0
402,Melinda,Brady,angelabrown@example.net,(414)390-6882x11742,False,0,True,104.0,False,False,--,0,--,0,--,0
403,Alyssa,Dominguez,ann12@example.net,541.230.7612,False,0,True,19.0,False,False,--,0,--,0,--,0
404,Ryan,Hess,valdezterri@example.com,330-688-9249x059,False,0,True,13.0,False,False,--,0,--,0,--,0
405,Paul,Wheeler,michael06@example.net,674.390.0826x60009,False,0,True,10.0,False,False,--,0,--,0,--,0
406,Scott,Middleton,justin96@example.net,609-237-4917x309,False,0,True,47.0,False,False,--,0,--,0,--,0
407,Kevin,Mcpherson,gregory65@example.net,6259851615,False,0,True,113.0,False,False,--,0,--,0,--,0
408,Linda,Chapman,tracyclayton@example.com,001-912-326-4264x54101,False,0,True,99.0,False,False,--,0,--,0,--,0
409,Valerie,Cabrera,kimberlyparker@example.com,+1-782-965-4266,False,0,True,14.0,False,False,--,0,--,0,--,0
410,Michael,Johnson,amy83@example.com,354.725.3552,False,0,True,93.0,False,False,--,0,--,0,--,0
411,Tina,Coleman,rickywilson@example.org,(690)269-2431x735,False,0,True,113.0,False,False,--,0,--,0,--,0
412,Joseph,Robinson,deborahcole@example.net,001-252-886-6709x872,False,0,True,106.0,False,False,--,0,--,0,--,0
413,Marcus,Jones,dawnrubio@example.net,980.534.8342x449,False,0,True,110.0,False,False,--,0,--,0,--,0
414,Courtney,Andrews,jimmyfrye@example.org,765-301-4805x6565,False,0,True,52.0,False,False,--,0,--,0,--,0
415,Amanda,Gonzalez,jeffreysmith@example.com,+1-349-357-4193,False,0,True,33.0,False,False,--,0,--,0,--,0
416,John,York,ivanmitchell@example.com,3272739470,False,0,True,28.0,False,False,--,0,--,0,--,0
417,Erica,Stuart,calhounleroy@example.org,835.814.1392x638,False,0,True,131.0,False,False,--,0,--,0,--,0
418,Monique,Ware,watsonnathan@example.org,001-253-665-0878,False,0,True,43.0,False,False,--,0,--,0,--,0
419,Timothy,Ayala,catherine63@example.org,+1-443-847-7876x15589,False,0,True,38.0,False,False,--,0,--,0,--,0
420,Matthew,Collins,matthew17@example.net,+1-423-685-3638x8319,False,0,True,6.0,False,False,--,0,--,0,--,0
421,Hayley,Haynes,fvang@example.net,514-450-5290,False,0,True,93.0,False,False,--,0,--,0,--,0
422,Leslie,Ford,dmartinez@example.org,+1-786-833-4374x484,False,0,True,148.0,False,False,--,0,--,0,--,0
423,Nicolas,Pham,monicamurphy@example.com,001-400-379-6100,False,0,True,126.0,False,False,--,0,--,0,--,0
424,Virginia,Brown,swolfe@example.net,+1-918-260-6098x8857,False,0,True,40.0,False,False,--,0,--,0,--,0
425,Rachel,Davis,rebecca05@example.com,+1-825-765-1535x76379,False,0,True,85.0,False,False,--,0,--,0,--,0
426,Nancy,Dickson,zthompson@example.org,+1-835-447-0008,False,0,True,147.0,False,False,--,0,--,0,--,0
427,Chris,Bradford,brownjustin@example.com,4308024843,False,0,True,3.0,False,False,--,0,--,0,--,0
428,Donald,Hayes,sarahwood@example.com,267-288-6504x912,False,0,True,111.0,False,False,--,0,--,0,--,0
429,Ethan,Salazar,cartertina@example.org,(331)733-7347x338,False,0,True,42.0,False,False,--,0,--,0,--,0
430,Shelby,Gonzales,brooke10@example.net,(748)246-6369x013,False,0,True,127.0,False,False,--,0,--,0,--,0
431,Paul,Griffin,hclark@example.com,(633)998-7237x079,False,0,True,71.0,False,False,--,0,--,0,--,0
432,Alexis,Madden,tboyd@example.net,402-482-7960,False,0,True,20.0,False,False,--,0,--,0,--,0
433,Dana,Maddox,sandovalmitchell@example.org,990.232.2508,False,0,True,17.0,False,False,--,0,--,0,--,0
